ulid,flight_id,position,altitude,speed,datetime,meta,created_at,updated_at
01h0knzssp52nm3vj4jjfnb0np,01h0knzrc26b97zrr457vqs405,0x0000000001010000005B24D3B0EB325C40CEB4520FD61B1DC0,52,15,2023-05-17 01:43:49,"{""lla"": {""lat"": -7.277183761046445, ""lng"": 112.79563542002596}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 29.89330833592202, ""coordinate"": {""x"": 172.44482247194352, ""y"": -144.52727037695422, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzssqz7pb65jr6e39arkt,01h0knzrc26b97zrr457vqs405,0x000000000101000000FE59422AEC325C400D219C5EDC1B1DC0,52,15,2023-05-17 01:43:50,"{""lla"": {""lat"": -7.277207830695453, ""lng"": 112.79566437224868}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 30.446888119920573, ""coordinate"": {""x"": 175.63824510873891, ""y"": -147.20370525884232, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzssttmf1q5gcvajej2kk,01h0knzrc26b97zrr457vqs405,0x000000000101000000A08FB1A3EC325C40DC8CE5ADE21B1DC0,52,15,2023-05-17 01:43:51,"{""lla"": {""lat"": -7.277231900344462, ""lng"": 112.79569332447136}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 31.000467903919137, ""coordinate"": {""x"": 178.83166774738197, ""y"": -149.88014028288376, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzssv88xt4jqpddtcp995,01h0knzrc26b97zrr457vqs405,0x00000000010100000043C5201DED325C40ABF82EFDE81B1DC0,52,15,2023-05-17 01:43:52,"{""lla"": {""lat"": -7.277255969993471, ""lng"": 112.79572227669408}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 31.554047687917684, ""coordinate"": {""x"": 182.02509038787267, ""y"": -152.5565754503488, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsszpys58ecwykn9nea0,01h0knzrc26b97zrr457vqs405,0x000000000101000000A5FD8F96ED325C407A64784CEF1B1DC0,52,15,2023-05-17 01:43:53,"{""lla"": {""lat"": -7.277280039642479, ""lng"": 112.7957512289168}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 32.107627471916246, ""coordinate"": {""x"": 185.21851302466808, ""y"": -155.23301076100643, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzst0qwvq98gdw08zq8e2,01h0knzrc26b97zrr457vqs405,0x0000000001010000004833FF0FEE325C4049D0C19BF51B1DC0,52,15,2023-05-17 01:43:54,"{""lla"": {""lat"": -7.277304109291487, ""lng"": 112.79578018113948}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 32.661207255914796, ""coordinate"": {""x"": 188.4119356633111, ""y"": -157.90944621832105, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzst3qcckah2pdq21d27g,01h0knzrc26b97zrr457vqs405,0x000000000101000000EA686E89EE325C40183C0BEBFB1B1DC0,52,15,2023-05-17 01:43:55,"{""lla"": {""lat"": -7.277328178940495, ""lng"": 112.79580913336218}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 33.214787039913354, ""coordinate"": {""x"": 191.60535830195417, ""y"": -160.5858818172116, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzst4777q262v42gq5vnq,01h0knzrc26b97zrr457vqs405,0x0000000001010000008D9EDD02EF325C40E6A7543A021C1DC0,52,15,2023-05-17 01:43:56,"{""lla"": {""lat"": -7.277352248589503, ""lng"": 112.79583808558488}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 33.76836682391191, ""coordinate"": {""x"": 194.79878093874956, ""y"": -163.26231755883288, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzst83gt3gkf7qjd3rhc5,01h0knzrc26b97zrr457vqs405,0x000000000101000000EFD64C7CEF325C40B5139E89081C1DC0,52,15,2023-05-17 01:43:57,"{""lla"": {""lat"": -7.277376318238511, ""lng"": 112.7958670378076}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 34.32194660791047, ""coordinate"": {""x"": 197.99220357924025, ""y"": -165.93875344572538, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzst9xyavst4k9hzhgk9e,01h0knzrc26b97zrr457vqs405,0x000000000101000000920CBCF5EF325C40847FE7D80E1C1DC0,52,15,2023-05-17 01:43:58,"{""lla"": {""lat"": -7.27740038788752, ""lng"": 112.7958959900303}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 34.87552639190902, ""coordinate"": {""x"": 201.1856262178833, ""y"": -168.6151894748867, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstd29mstwmsm9t3ph86,01h0knzrc26b97zrr457vqs405,0x00000000010100000034422B6FF0325C4053EB3028151C1DC0,52,15,2023-05-17 01:43:59,"{""lla"": {""lat"": -7.277424457536529, ""lng"": 112.795924942253}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 35.42910617590758, ""coordinate"": {""x"": 204.37904885467873, ""y"": -171.2916256501276, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstd6mfjcar95djy5ns3,01h0knzrc26b97zrr457vqs405,0x000000000101000000967A9AE8F0325C4022577A771B1C1DC0,52,15,2023-05-17 01:44:00,"{""lla"": {""lat"": -7.277448527185537, ""lng"": 112.7959538944757}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 35.982685959906135, ""coordinate"": {""x"": 207.57247149332176, ""y"": -173.9680619649813, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstj7k93rtz4n3960ghh,01h0knzrc26b97zrr457vqs405,0x00000000010100000039B00962F1325C40F1C2C3C6211C1DC0,52,15,2023-05-17 01:44:01,"{""lla"": {""lat"": -7.277472596834545, ""lng"": 112.7959828466984}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 36.536265743904686, ""coordinate"": {""x"": 210.7658941301172, ""y"": -176.64449842660744, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstjb4trd6ssnd760t2p,01h0knzrc26b97zrr457vqs405,0x000000000101000000DCE578DBF1325C40302F0D16281C1DC0,52,15,2023-05-17 01:44:02,"{""lla"": {""lat"": -7.277496666483553, ""lng"": 112.79601179892111}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.08984552790325, ""coordinate"": {""x"": 213.9593167724555, ""y"": -179.32093503061787, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstp92b3k9wb9zqhjsqh,01h0knzrc26b97zrr457vqs405,0x0000000001010000007E1BE854F2325C40FF9A56652E1C1DC0,52,15,2023-05-17 01:44:03,"{""lla"": {""lat"": -7.277520736132561, ""lng"": 112.7960407511438}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.6434253119018, ""coordinate"": {""x"": 217.1527394074033, ""y"": -181.99737177747448, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstqpqfxzzmerrw098hp,01h0knzrc26b97zrr457vqs405,0x000000000101000000E05357CEF2325C40CE06A0B4341C1DC0,52,15,2023-05-17 01:44:04,"{""lla"": {""lat"": -7.277544805781569, ""lng"": 112.79606970336653}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.19700509590036, ""coordinate"": {""x"": 220.34616204789396, ""y"": -184.67380866948687, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstvehv86q9mfp0ptekb,01h0knzrc26b97zrr457vqs405,0x0000000001010000008389C647F3325C409C72E9033B1C1DC0,52,15,2023-05-17 01:44:05,"{""lla"": {""lat"": -7.277568875430577, ""lng"": 112.79609865558922}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.75058487989891, ""coordinate"": {""x"": 223.539584686537, ""y"": -187.3502457029597, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzstvyyddf20fkaet1xyz,01h0knzrc26b97zrr457vqs405,0x00000000010100000026BF35C1F3325C406BDE3253411C1DC0,52,15,2023-05-17 01:44:06,"{""lla"": {""lat"": -7.2775929450795855, ""lng"": 112.79612760781193}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.304164663897474, ""coordinate"": {""x"": 226.73300732333243, ""y"": -190.0266828815883, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsv0czdgajxnk313a8c6,01h0knzrc26b97zrr457vqs405,0x0000000001010000002A2D14B4F4325C4009B6C5F14D1C1DC0,52,15,2023-05-17 01:44:08,"{""lla"": {""lat"": -7.277641084377603, ""lng"": 112.79618551225732}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.41132423189458, ""coordinate"": {""x"": 233.11985259877088, ""y"": -195.37955767015555, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsv0xd3wkb33y9mye3fb,01h0knzrc26b97zrr457vqs405,0x000000000101000000C8F4A43AF4325C403A4A7CA2471C1DC0,52,15,2023-05-17 01:44:07,"{""lla"": {""lat"": -7.277617014728595, ""lng"": 112.79615656003462}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.857744447896025, ""coordinate"": {""x"": 229.92642996197543, ""y"": -192.70312020479523, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsv56t1cc34dxzfb5601,01h0knzrc26b97zrr457vqs405,0x000000000101000000CD62832DF5325C40D8210F41541C1DC0,52,15,2023-05-17 01:44:09,"{""lla"": {""lat"": -7.277665154026611, ""lng"": 112.79621446448004}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.96490401589314, ""coordinate"": {""x"": 236.31327523926157, ""y"": -198.0559952799787, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsv5xfzwzczwk0wcsv5t,01h0knzrc26b97zrr457vqs405,0x0000000001010000006F98F2A6F5325C40A78D58905A1C1DC0,52,15,2023-05-17 01:44:10,"{""lla"": {""lat"": -7.277689223675619, ""lng"": 112.79624341670274}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 41.51848379989169, ""coordinate"": {""x"": 239.50669787790463, ""y"": -200.7324330319552, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvaj4ban0rn1xtr1wgz,01h0knzrc26b97zrr457vqs405,0x0000000001010000007406D199F6325C404465EB2E671C1DC0,52,15,2023-05-17 01:44:12,"{""lla"": {""lat"": -7.277737362973635, ""lng"": 112.79630132114814}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 42.625643367888806, ""coordinate"": {""x"": 245.89354315334307, ""y"": -206.0853089684885, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvayfn2pgg8j6gn2fx1,01h0knzrc26b97zrr457vqs405,0x000000000101000000D2D06120F6325C4075F9A1DF601C1DC0,52,15,2023-05-17 01:44:11,"{""lla"": {""lat"": -7.277713293324627, ""lng"": 112.79627236892544}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 42.07206358389025, ""coordinate"": {""x"": 242.7001205147, ""y"": -203.40887092758624, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvfe7j4hzkge79s4x61,01h0knzrc26b97zrr457vqs405,0x000000000101000000173C4013F7325C4013D1347E6D1C1DC0,52,15,2023-05-17 01:44:13,"{""lla"": {""lat"": -7.277761432622643, ""lng"": 112.79633027337084}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 43.17922315188736, ""coordinate"": {""x"": 249.08696579198613, ""y"": -208.76174715073577, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvfkkznvz47gcd2k1zx,01h0knzrc26b97zrr457vqs405,0x000000000101000000B971AF8CF7325C40533D7ECD731C1DC0,52,15,2023-05-17 01:44:14,"{""lla"": {""lat"": -7.277785502271652, ""lng"": 112.79635922559356}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 43.732802935885914, ""coordinate"": {""x"": 252.28038843062916, ""y"": -211.4381854790626, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvm2yj37qk28r6f6sfr,01h0knzrc26b97zrr457vqs405,0x0000000001010000001CAA1E06F8325C4021A9C71C7A1C1DC0,52,15,2023-05-17 01:44:15,"{""lla"": {""lat"": -7.277809571920661, ""lng"": 112.79638817781624}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 44.28638271988448, ""coordinate"": {""x"": 255.47381106927224, ""y"": -214.11462394954276, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvmmvw4h3qdgmqjzt8r,01h0knzrc26b97zrr457vqs405,0x000000000101000000BEDF8D7FF8325C40F014116C801C1DC0,52,15,2023-05-17 01:44:16,"{""lla"": {""lat"": -7.277833641569669, ""lng"": 112.79641713003896}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 44.83996250388303, ""coordinate"": {""x"": 258.6672337079153, ""y"": -216.79106256437032, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvsm6hxps48hba0ckjm,01h0knzrc26b97zrr457vqs405,0x0000000001010000006115FDF8F8325C40BF805ABB861C1DC0,52,15,2023-05-17 01:44:17,"{""lla"": {""lat"": -7.277857711218677, ""lng"": 112.79644608226164}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 45.39354228788158, ""coordinate"": {""x"": 261.86065634471066, ""y"": -219.46750132054288, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvt3kkf7tjys1x54vn6,01h0knzrc26b97zrr457vqs405,0x000000000101000000034B6C72F9325C408EECA30A8D1C1DC0,52,15,2023-05-17 01:44:18,"{""lla"": {""lat"": -7.277881780867685, ""lng"": 112.79647503448436}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 45.947122071880145, ""coordinate"": {""x"": 265.0540789852014, ""y"": -222.14394022302596, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvyjyqe1c6yrfp9z04d,01h0knzrc26b97zrr457vqs405,0x0000000001010000006583DBEBF9325C405D58ED59931C1DC0,52,15,2023-05-17 01:44:19,"{""lla"": {""lat"": -7.277905850516693, ""lng"": 112.79650398670708}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 46.500701855878695, ""coordinate"": {""x"": 268.2475016219968, ""y"": -224.82037926985643, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsvzv6va3ap5n6hrzy3t,01h0knzrc26b97zrr457vqs405,0x00000000010100000008B94A65FA325C402CC436A9991C1DC0,52,15,2023-05-17 01:44:20,"{""lla"": {""lat"": -7.277929920165701, ""lng"": 112.79653293892976}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 47.05428163987725, ""coordinate"": {""x"": 271.4409242606398, ""y"": -227.4968184569926, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsw3f3yzbhwzjn34sfd5,01h0knzrc26b97zrr457vqs405,0x000000000101000000ABEEB9DEFA325C40FA2F80F89F1C1DC0,52,15,2023-05-17 01:44:21,"{""lla"": {""lat"": -7.277953989814709, ""lng"": 112.79656189115246}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 47.60786142387581, ""coordinate"": {""x"": 274.6343468992829, ""y"": -230.1732577888226, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsw4k6hbg7pzx2k1dsqw,01h0knzrc26b97zrr457vqs405,0x0000000001010000000D272958FB325C40C99BC947A61C1DC0,52,15,2023-05-17 01:44:22,"{""lla"": {""lat"": -7.2779780594637185, ""lng"": 112.79659084337516}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 48.16144120787437, ""coordinate"": {""x"": 277.8277695360783, ""y"": -232.849697265231, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsw9s9r4s9hdazakts8w,01h0knzrc26b97zrr457vqs405,0x000000000101000000AF5C98D1FB325C4098071397AC1C1DC0,52,15,2023-05-17 01:44:23,"{""lla"": {""lat"": -7.278002129112727, ""lng"": 112.79661979559788}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 48.71502099187292, ""coordinate"": {""x"": 281.02119217841664, ""y"": -235.52613688517843, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswa36snaks666rpaqxx,01h0knzrc26b97zrr457vqs405,0x0000000001010000005292074BFC325C4067735CE6B21C1DC0,52,15,2023-05-17 01:44:24,"{""lla"": {""lat"": -7.278026198761735, ""lng"": 112.79664874782058}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 49.26860077587148, ""coordinate"": {""x"": 284.21461481521203, ""y"": -238.2025766472792, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswebp6jty26mpw26wcj,01h0knzrc26b97zrr457vqs405,0x000000000101000000F4C776C4FC325C4036DFA535B91C1DC0,52,15,2023-05-17 01:44:25,"{""lla"": {""lat"": -7.278050268410743, ""lng"": 112.79667770004328}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 49.822180559870034, ""coordinate"": {""x"": 287.40803745385506, ""y"": -240.8790165539583, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswettffvgbjhswj79bz,01h0knzrc26b97zrr457vqs405,0x0000000001010000005700E63DFD325C40754BEF84BF1C1DC0,52,15,2023-05-17 01:44:26,"{""lla"": {""lat"": -7.278074338059751, ""lng"": 112.79670665226598}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 50.37576034386859, ""coordinate"": {""x"": 290.60146009249814, ""y"": -243.555456604292, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswjpme380tkf5g6g48q,01h0knzrc26b97zrr457vqs405,0x000000000101000000F93555B7FD325C4044B738D4C51C1DC0,52,15,2023-05-17 01:44:27,"{""lla"": {""lat"": -7.278098407708759, ""lng"": 112.79673560448867}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 50.92934012786714, ""coordinate"": {""x"": 293.79488272929353, ""y"": -246.23189679747188, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswkttypwdz8172a4x8s,01h0knzrc26b97zrr457vqs405,0x0000000001010000009C6BC430FE325C4013238223CC1C1DC0,52,15,2023-05-17 01:44:28,"{""lla"": {""lat"": -7.278122477357767, ""lng"": 112.7967645567114}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 51.4829199118657, ""coordinate"": {""x"": 296.9883053697842, ""y"": -248.90833713603843, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswqgezbjyvr3mr2kgcy,01h0knzrc26b97zrr457vqs405,0x0000000001010000003EA133AAFE325C40E28ECB72D21C1DC0,52,15,2023-05-17 01:44:29,"{""lla"": {""lat"": -7.278146547006775, ""lng"": 112.79679350893409}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 52.03649969586426, ""coordinate"": {""x"": 300.18172800473195, ""y"": -251.58477761595, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswrjv6pn2yk36t71v25,01h0knzrc26b97zrr457vqs405,0x000000000101000000A1D9A223FF325C40B0FA14C2D81C1DC0,52,15,2023-05-17 01:44:30,"{""lla"": {""lat"": -7.278170616655784, ""lng"": 112.7968224611568}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 52.590079479862816, ""coordinate"": {""x"": 303.3751506452227, ""y"": -254.26121824090183, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswx3cm9wmk2w01n5d8a,01h0knzrc26b97zrr457vqs405,0x000000000101000000E644811600335C404ED2A760E51C1DC0,52,15,2023-05-17 01:44:32,"{""lla"": {""lat"": -7.278218755953801, ""lng"": 112.7968803656022}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 53.69723904785992, ""coordinate"": {""x"": 309.76199592066115, ""y"": -259.61409992061436, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzswxsc7ttjv4sd9rn2t1,01h0knzrc26b97zrr457vqs405,0x000000000101000000430F129DFF325C407F665E11DF1C1DC0,52,15,2023-05-17 01:44:31,"{""lla"": {""lat"": -7.278194686304793, ""lng"": 112.7968514133795}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 53.143659263861366, ""coordinate"": {""x"": 306.5685732838657, ""y"": -256.9376590105475, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsx34hs09pvadp21ssvg,01h0knzrc26b97zrr457vqs405,0x000000000101000000EBB25F0901335C40ECA93AFFF11C1DC0,52,15,2023-05-17 01:44:34,"{""lla"": {""lat"": -7.278266895251817, ""lng"": 112.7969382700476}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 54.80439861585704, ""coordinate"": {""x"": 316.1488411979472, ""y"": -264.96698217506054, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsx3v2ywzpf11zfy82m5,01h0knzrc26b97zrr457vqs405,0x000000000101000000887AF08F00335C401D3EF1AFEB1C1DC0,52,15,2023-05-17 01:44:33,"{""lla"": {""lat"": -7.278242825602809, ""lng"": 112.7969093178249}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 54.25081883185848, ""coordinate"": {""x"": 312.9554185593042, ""y"": -262.29054097687623, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsx91jgsydtk2sr329d0,01h0knzrc26b97zrr457vqs405,0x000000000101000000301E3EFC01335C408981CD9DFE1C1DC0,52,15,2023-05-17 01:44:36,"{""lla"": {""lat"": -7.278315034549833, ""lng"": 112.79699617449302}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 55.91155818385415, ""coordinate"": {""x"": 322.5356864752333, ""y"": -270.3198650051641, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsx9x745jw4vdmnm3j91,01h0knzrc26b97zrr457vqs405,0x0000000001010000008DE8CE8201335C40BB15844EF81C1DC0,52,15,2023-05-17 01:44:35,"{""lla"": {""lat"": -7.278290964900825, ""lng"": 112.79696722227033}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 55.35797839985559, ""coordinate"": {""x"": 319.3422638365903, ""y"": -267.64342351874694, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsxessysfds4zfbzkxb5,01h0knzrc26b97zrr457vqs405,0x0000000001010000009256AD7502335C4058ED16ED041D1DC0,52,15,2023-05-17 01:44:37,"{""lla"": {""lat"": -7.278339104198842, ""lng"": 112.79702512671572}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 56.465137967852705, ""coordinate"": {""x"": 325.7291091120287, ""y"": -272.9963066337346, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsxfyaqq46p5v8m9z4w6,01h0knzrc26b97zrr457vqs405,0x000000000101000000348C1CEF02335C409859603C0B1D1DC0,52,15,2023-05-17 01:44:38,"{""lla"": {""lat"": -7.278363173847851, ""lng"": 112.79705407893842}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 57.018717751851256, ""coordinate"": {""x"": 328.9225317506718, ""y"": -275.6727484083847, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsxkc2fp42pqdv3q2tpz,01h0knzrc26b97zrr457vqs405,0x000000000101000000D7C18B6803335C4067C5A98B111D1DC0,52,15,2023-05-17 01:44:39,"{""lla"": {""lat"": -7.278387243496859, ""lng"": 112.79708303116112}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 57.57229753584981, ""coordinate"": {""x"": 332.1159543893148, ""y"": -278.3491903236869, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
01h0knzsxmtb86d8f0zrvxbz8g,01h0knzrc26b97zrr457vqs405,0x0000000001010000007AF7FAE103335C403531F3DA171D1DC0,52,15,2023-05-17 01:44:40,"{""lla"": {""lat"": -7.278411313145867, ""lng"": 112.79711198338384}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 58.12587731984837, ""coordinate"": {""x"": 335.30937702795785, ""y"": -281.02563238553057, ""z"": 52}}",2023-05-17 01:42:56,2023-05-17 01:42:56
